PetID,Name,Type,Age Years,Primary Breed,Secondary Breed,Gender,Primary Color,Secondary Color,Tertiary Color,Maturity Size,FurLength,Vaccinated,Spayed,Health,Quantity,Fee,Zip Code,Video Amt,Photo Amt,Adopted ,Days to Adoption,Adoption Date
63c049a9e,Truffle,cat,2,Calico,,Female,Black,Brown,White,medium,medium,no,no,healthy,1,0,92102,0,4,YES,53,10/17/2019
63c794465,6 Puppies,dog,2,Pit Bull Terrier,Mixed Breed,Male,Brown,,,medium,short,yes,no,healthy,6,0,92104,0,6,YES,12,10/18/2019
63c93929a,Peppear,dog,4,Miniature Pinscher,Hound,Female,Black,,,medium,short,no,no,healthy,1,0,92104,0,5,YES,62,10/19/2019
63cc8aa47,Olive,dog,8,Mixed Breed,,Female,Black,White,,medium,short,yes,yes,healthy,1,0,92102,0,2,NO,,
63cd0b2b3,K-27 Courtney Love :),dog,12,Mixed Breed,,Female,Brown,White,,small,medium,yes,yes,healthy,1,0,92102,0,4,NO,,
63d254530,Zorro,dog,9,Schnauzer,Mixed Breed,Male,Brown,,,small,short,yes,no,healthy,1,50,92102,0,4,NO,,
63df28877,Mono,dog,1,Mixed Breed,,Female,Brown,Cream,White,small,short,no,no,healthy,1,30,92102,0,7,YES,25,10/20/2019
63e212498,September Special,dog,1,Mixed Breed,Mixed Breed,Female,Cream,White,,medium,short,no,no,healthy,1,0,92104,0,10,YES,12,10/21/2019
63e2cb92e,Minnie,dog,4,Mixed Breed,,Female,Brown,,,medium,short,yes,no,healthy,1,0,92104,0,2,YES,36,10/22/2019
63e388a8e,Stella,dog,7,Golden Retriever,Golden Retriever,Female,Brown,,,large,long,yes,no,healthy,1,500,92104,0,1,NO,,
63f01ff3e,Tah Tah,cat,3,Domestic Short Hair,,Male,Cream,,,medium,short,no,no,healthy,1,0,92102,1,12,YES,15,10/23/2019
63f28922e,Bambi,cat,2,Domestic Short Hair,,Female,Black,Gray,,small,short,yes,no,healthy,1,0,92102,0,5,YES,22,10/24/2019
63f2be2e0,Kitten For Adoption! 1,cat,3,Domestic Medium Hair,,Female,Brown,White,,small,medium,yes,no,healthy,1,0,92104,0,3,YES,2,10/25/2019
63f2e0940,Elmo,dog,2,Mixed Breed,,Male,Brown,White,,small,short,unknown,unknown,healthy,1,0,92104,0,1,NO,,
63f2faf77,Buttercup,dog,2,Mixed Breed,Mixed Breed,Male,Cream,,,medium,medium,no,no,healthy,1,0,92111,0,3,YES,3,10/26/2019
63f7cacce,Jungle,cat,6,Domestic Short Hair,,Male,Black,Brown,,medium,medium,no,no,minor injury,1,0,92102,0,1,NO,,
63fda9824,Bailey,dog,2,Mixed Breed,,Male,Brown,,,medium,short,unknown,no,healthy,1,0,92104,0,1,YES,16,10/27/2019
640683dd9,Bebe,dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,White,medium,medium,yes,no,healthy,1,0,92118,0,5,YES,13,10/28/2019
64070899d,Mary,cat,10,Domestic Long Hair,,Female,Black,,,medium,long,yes,yes,healthy,1,200,92102,0,1,NO,,
640a267a9,Cappuchino,dog,3,Mixed Breed,,Male,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,7,YES,30,10/29/2019
640dbb3b6,Bovril,dog,2,Mixed Breed,,Female,Black,White,,medium,medium,yes,no,healthy,1,0,92102,0,1,YES,38,10/30/2019
640e0b69b,Longkang Cutie,dog,2,Mixed Breed,,Female,Golden,Cream,,medium,medium,no,no,minor injury,1,0,92107,1,1,YES,25,10/31/2019
640e18ef0,Xiao B&BB,cat,12,Domestic Short Hair,Domestic Medium Hair,Female,Black,Brown,Cream,medium,medium,no,yes,healthy,2,0,92102,0,1,NO,,
642a88a93,Candy,dog,2,Mixed Breed,,Female,Brown,White,,medium,medium,yes,unknown,healthy,1,0,92101,0,1,NO,,
642b0dbac,Booom Booom,dog,2,Mixed Breed,,Female,Black,White,,medium,medium,yes,no,healthy,1,0,92104,1,3,YES,52,11/1/2019
6434d0273,Boe,cat,3,Domestic Long Hair,Domestic Short Hair,Male,Black,Gray,White,medium,medium,no,no,healthy,1,80,92104,0,5,YES,2,11/2/2019
6436c1a59,Angel & Tesco,cat,2,Domestic Short Hair,,Male,Yellow,Cream,,large,medium,no,unknown,healthy,2,0,92104,0,4,YES,1,11/3/2019
64568c4a6,Kiki,cat,12,Domestic Short Hair,,Female,Black,White,,medium,short,no,no,healthy,7,0,92118,0,5,NO,,
645914c88,Blueberry,cat,1,Domestic Long Hair,Tabby,Female,Black,White,,large,long,no,no,healthy,1,0,92104,0,9,YES,69,11/4/2019
6460390c0,,dog,3,Mixed Breed,,Male,Brown,,,medium,short,no,no,healthy,1,0,92104,0,3,YES,2,11/5/2019
6464f2352,Little Leopard Sisters,cat,1,Domestic Medium Hair,,Female,Gray,,,small,medium,no,no,healthy,3,0,92104,0,4,YES,64,11/6/2019
6469bb262,Choco,cat,10,Domestic Short Hair,,Male,Brown,,,large,short,unknown,unknown,healthy,1,0,92101,0,2,YES,10,11/7/2019
646fe5d09,Camila  The Cheras,cat,4,Domestic Short Hair,,Female,Black,Yellow,,medium,short,no,no,healthy,1,30,92104,0,1,YES,32,11/8/2019
6471c7195,Brownie,dog,3,Mixed Breed,,Male,Brown,,,medium,short,no,no,healthy,1,0,92104,0,1,YES,47,11/9/2019
647284f19,,cat,1,Domestic Medium Hair,,Male,Black,White,,medium,medium,unknown,unknown,healthy,1,0,92104,0,5,YES,1,11/10/2019
647fe8d68,Pink Ranger,dog,1,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92104,0,5,YES,25,11/11/2019
6480e3454,Tiger Tabby,cat,2,Domestic Medium Hair,,Male,Black,Brown,Gray,medium,medium,no,no,healthy,1,50,92104,1,5,YES,32,11/12/2019
648340d89,Cici,cat,13,Domestic Long Hair,Persian,Female,Black,Golden,White,medium,long,yes,no,healthy,1,0,92104,0,4,YES,16,11/13/2019
649589d9f,Cute ð±,cat,3,Domestic Short Hair,Domestic Short Hair,Male,Yellow,White,,medium,short,no,no,healthy,1,0,92104,0,11,YES,57,11/14/2019
64a0deeb0,Blondie,dog,5,Labrador Retriever,Mixed Breed,Female,Golden,Cream,,medium,short,no,yes,healthy,1,0,92104,0,2,YES,39,11/15/2019
64a3f89ee,Mimi,cat,9,Tabby,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92104,0,1,YES,3,11/16/2019
64a40211a,Madeleine,dog,4,Mixed Breed,German Shepherd Dog,Female,Black,Brown,,large,short,no,no,healthy,1,0,92102,0,20,YES,61,11/17/2019
64b1db30c,Sica,dog,7,German Shepherd Dog,Rottweiler,Female,Black,Brown,White,medium,medium,yes,no,healthy,1,200,92104,2,4,NO,,
64c1c412b,"""Baraka"" The Black Cat",cat,5,Domestic Short Hair,,Male,Black,White,,small,short,yes,unknown,healthy,1,0,92102,0,4,NO,,
64c2d97a4,Foxxy,dog,5,Mixed Breed,,Female,Brown,,,medium,short,yes,no,healthy,1,50,92102,1,5,YES,32,11/18/2019
64c4f9057,Taeya,dog,5,Mixed Breed,Mixed Breed,Female,Brown,White,,medium,short,yes,yes,healthy,1,0,92102,0,1,NO,,
64c6eb71c,Little Brown,dog,2,Mixed Breed,,Male,Brown,,,small,short,yes,yes,minor injury,1,0,92101,0,5,NO,,
64ca585d9,Kenji,dog,3,Mixed Breed,,Male,Cream,,,medium,short,yes,no,healthy,1,0,92102,0,8,YES,78,11/19/2019
64cf73826,,cat,2,Tabby,,Female,Gray,,,medium,medium,no,no,healthy,1,0,92104,0,5,YES,7,11/20/2019
64dbb2214,Lucy,cat,12,Tiger,,Female,Black,Gray,White,medium,medium,no,no,healthy,1,0,92104,0,3,YES,32,11/3/2019
64e5f3abe,Dabbie,cat,2,Domestic Short Hair,,Female,Black,Yellow,White,small,short,no,no,healthy,1,0,92102,0,7,YES,13,11/22/2019
64ea61ea7,Myka,dog,8,Mixed Breed,Hound,Female,Black,Brown,,medium,medium,yes,yes,healthy,1,0,92104,0,5,NO,,
64ea72fca,,dog,3,Mixed Breed,,Male,Brown,,,medium,medium,unknown,unknown,healthy,1,0,92118,0,4,YES,7,11/23/2019
64eed5e14,Teh O,dog,9,Mixed Breed,,Male,Brown,,,medium,medium,yes,no,healthy,1,0,92104,0,4,NO,,
64f06dc3b,Rascal,dog,3,Miniature Pinscher,Mixed Breed,Male,Brown,,,small,short,yes,no,healthy,1,0,92102,0,1,YES,7,11/24/2019
64f41ee68,Puppy,dog,15,Shih Tzu,,Male,Black,,,small,short,yes,no,healthy,1,0,92101,0,1,NO,,
64f563069,Byron,dog,0,Schnauzer,,Male,Gray,,,medium,short,yes,yes,healthy,1,0,92102,0,3,YES,20,11/25/2019
64f5e2165,Daisy,dog,1,Collie,Mixed Breed,Female,Black,Cream,,medium,short,no,no,healthy,1,0,92104,0,5,YES,2,11/26/2019
650f2854b,Asahi & Corona,dog,6,Mixed Breed,,Female,Brown,White,,large,short,yes,no,healthy,2,0,92104,0,2,YES,9,11/27/2019
65180c32a,Barnie,dog,2,Cocker Spaniel,Fox Terrier,Male,Black,,,medium,medium,yes,no,healthy,1,100,92102,0,1,YES,15,11/28/2019
6518a598b,Hazel,dog,2,Mixed Breed,,Female,Cream,,,medium,short,yes,yes,healthy,1,0,92104,1,6,YES,63,11/29/2019
651d63dd7,Grey And Blackie,cat,4,Domestic Medium Hair,Domestic Medium Hair,Female,Black,Brown,Gray,medium,short,no,no,healthy,2,0,92107,0,0,NO,,
6521d5af1,Butter,dog,1,Mixed Breed,,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,6,YES,25,11/30/2019
652787a1f,Bon,cat,12,Tuxedo,,Male,Black,White,,medium,short,unknown,yes,healthy,1,0,92104,0,6,YES,38,12/1/2019
652ad7684,Tee Tee,dog,11,Mixed Breed,,Male,Black,Brown,White,medium,short,yes,no,healthy,1,0,92104,0,4,YES,24,12/2/2019
652f89d34,Rt,dog,7,Mixed Breed,Mixed Breed,Male,Black,Brown,Yellow,medium,short,yes,unknown,healthy,1,0,92107,0,2,NO,,
653f94080,Tam Tam,cat,3,Domestic Short Hair,,Male,Black,White,,medium,short,yes,no,healthy,1,70,92104,0,1,YES,3,12/3/2019
65470d9c0,Baby G,dog,1,Mixed Breed,Mixed Breed,Female,Black,White,,medium,short,no,no,healthy,1,0,92104,0,5,YES,13,12/4/2019
655bbbcc8,Maxie,dog,10,Mixed Breed,,Female,Black,,,medium,short,yes,yes,healthy,1,50,92104,0,10,NO,,
655cbd9ad,,cat,1,Domestic Short Hair,,Female,Golden,,,medium,short,no,no,healthy,2,0,92104,0,2,YES,25,12/5/2019
655eaa578,,cat,12,Domestic Short Hair,,Female,Cream,Gray,White,small,short,yes,yes,healthy,1,0,92102,0,1,YES,6,12/6/2019
6561001c8,Snow White,dog,1,Mixed Breed,,Female,Brown,White,,small,short,no,no,healthy,1,0,92102,0,3,NO,,
656246ceb,Browny,dog,1,Mixed Breed,Mixed Breed,Male,Black,Brown,Golden,small,short,no,unknown,healthy,1,0,92104,0,4,YES,64,12/7/2019
656a0a459,Angel,dog,4,Mixed Breed,,Female,Black,,,medium,medium,yes,no,healthy,1,0,92104,0,2,NO,,
656c5e0ff,Spots,cat,2,Tabby,,Male,Black,Brown,,small,medium,no,no,healthy,1,0,92104,0,4,YES,17,12/8/2019
657a54d36,Sam,dog,9,Mixed Breed,,Male,Brown,White,,medium,short,no,no,healthy,1,0,92104,0,2,NO,,
65829d12f,Kayla,dog,10,Border Collie,Norfolk Terrier,Female,Black,White,,medium,medium,yes,yes,healthy,1,0,92101,0,3,YES,32,12/9/2019
6593bd2a2,Dudut,cat,4,Domestic Long Hair,Persian,Female,Black,Golden,White,small,long,no,no,healthy,1,250,92104,0,2,NO,,
659dc9159,Little Monster,dog,2,Mixed Breed,,Female,Black,Brown,,medium,short,no,no,healthy,1,200,92102,0,1,NO,,
65a7711bd,Junior.,cat,2,Domestic Short Hair,,Male,Black,Gray,,medium,short,no,no,healthy,1,0,92102,1,2,YES,3,12/10/2019
65a98c48f,Flo & Maylee,dog,2,Mixed Breed,Doberman Pinscher,Female,Black,Brown,,medium,medium,no,no,healthy,1,0,92104,0,11,YES,29,12/11/2019
65afa2be4,Mix Breed,dog,2,Mixed Breed,,Female,Black,Brown,Golden,medium,medium,no,no,healthy,3,0,92104,0,3,NO,,
65b05f438,âª OLIVIA âª,dog,1,Mixed Breed,Shar Pei,Female,Brown,,,medium,short,yes,no,healthy,1,350,92107,0,5,YES,33,12/12/2019
65b46ef09,Putih,cat,7,Domestic Short Hair,Domestic Short Hair,Female,White,,,medium,short,yes,yes,healthy,1,0,92102,0,3,NO,,
65c1d2996,Miss Brownie,dog,3,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92107,0,3,YES,2,12/13/2019
65c2785b3,Shaggie,dog,4,Mixed Breed,,Female,Yellow,,,small,medium,no,yes,healthy,1,0,92104,0,8,YES,65,12/14/2019
65d0ea00b,Garcia,cat,0,Tabby,,Male,Black,Brown,Cream,extra large,medium,yes,yes,healthy,3,0,92102,0,4,YES,1,12/15/2019
65d10be4d,Kiki,dog,13,Mixed Breed,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92102,0,6,YES,1,12/16/2019
65daac431,Pepper,dog,2,Mixed Breed,,Female,Black,,,medium,short,yes,no,healthy,1,0,92104,0,5,NO,,
65dc47112,Kitty,cat,1,Domestic Medium Hair,,Male,Cream,White,,medium,medium,no,unknown,healthy,1,0,92104,2,3,YES,66,12/17/2019
65dd20146,Lala,cat,2,Domestic Short Hair,,Female,Black,Gray,White,small,short,no,no,healthy,1,0,92104,0,1,YES,15,12/18/2019
65de38d1d,Oreo,dog,1,Australian Kelpie,Mixed Breed,Female,Black,White,,medium,short,no,no,healthy,1,0,92104,0,3,YES,81,12/19/2019
65df826e8,OSKie A.k.a. Buncit,cat,2,Domestic Short Hair,,Female,Black,Gray,,medium,short,yes,no,healthy,1,0,92104,0,11,YES,29,12/20/2019
65e601b18,Puppy,dog,1,Mixed Breed,,Female,Brown,,,medium,short,no,no,healthy,1,0,92101,0,3,YES,2,12/21/2019
65f311c09,Boey,dog,3,Pit Bull Terrier,Dachshund,Female,White,,,medium,short,no,no,healthy,1,0,92102,1,4,YES,32,12/22/2019
65f56897d,8 Little Blackies,dog,3,Mixed Breed,,Female,Black,,,medium,short,no,no,healthy,2,0,92104,0,11,YES,19,12/23/2019
66038a4b3,YangYang,dog,18,Beagle,Beagle,Female,Black,Brown,White,medium,short,yes,unknown,healthy,1,200,92104,0,3,YES,4,12/22/2019
66064ba80,,cat,3,Persian,Domestic Short Hair,Male,Black,Brown,White,medium,short,no,no,healthy,3,0,92104,0,5,YES,3,12/23/2019
6607c6e22,Tiger,cat,2,Domestic Short Hair,,Male,Brown,Golden,Cream,medium,medium,yes,no,healthy,1,0,92102,0,21,YES,28,10/5/2019
6608d48b2,"CoCo (Black), BoBo (white/black)",dog,1,Mixed Breed,,Female,Black,White,,medium,medium,yes,no,healthy,1,0,92104,0,1,YES,27,12/27/2019
660cd67ed,,cat,3,Domestic Short Hair,,Male,Black,Brown,,small,short,no,no,healthy,2,0,92104,0,2,YES,15,12/28/2019
66125940b,SOX,dog,10,Mixed Breed,,Female,Brown,White,,medium,short,yes,yes,healthy,1,50,92104,0,2,YES,64,12/29/2019
661bcb904,Zoey,cat,12,Domestic Long Hair,Domestic Medium Hair,Male,Black,White,,large,medium,yes,yes,healthy,1,0,92104,0,2,NO,,
66201cf73,BWee,cat,2,Tuxedo,,Female,Black,White,,small,short,no,no,healthy,1,0,92102,0,4,YES,1,10/5/2019
662af5b80,Talullah,cat,3,Domestic Short Hair,,Female,Yellow,Gray,White,large,short,yes,yes,healthy,1,100,92104,0,2,NO,,
662f8c2a9,Hodor,cat,3,Domestic Short Hair,,Male,Black,Brown,Gray,large,short,no,no,healthy,4,0,92104,0,5,YES,2,10/6/2019
6632022cd,MAC,cat,4,Domestic Short Hair,,Male,Golden,,,medium,short,no,no,minor injury,1,0,92104,0,1,YES,2,10/13/2019
66409739c,Tompi,cat,2,Domestic Medium Hair,Tabby,Male,Golden,,,medium,medium,no,no,healthy,1,150,92104,0,4,YES,1,10/12/2019
6648175ff,Rocco,dog,2,Mixed Breed,,Male,Black,,,medium,short,yes,no,healthy,1,0,92104,0,1,YES,25,10/19/2019
664a120bf,Miao Ci å¦æ (Cici ææ),dog,22,Husky,German Shepherd Dog,Male,Black,Gray,White,medium,short,yes,no,healthy,1,0,92104,0,4,YES,21,10/20/2019
664d0bed8,Baby,cat,17,Oriental Short Hair,,Female,Brown,Golden,Yellow,medium,short,yes,no,healthy,1,0,92102,0,1,NO,,
6661d0fff,Popcorn,dog,4,Labrador Retriever,Husky,Female,Cream,,,medium,short,yes,no,healthy,1,0,92104,0,3,YES,29,10/26/2019
6666265da,Happy,dog,1,Mixed Breed,,Female,Black,Brown,White,medium,short,no,no,healthy,1,0,92104,0,1,YES,2,10/27/2019
6668704bf,Blackie,dog,0,Spitz,Mixed Breed,Female,Black,,,medium,medium,yes,yes,healthy,1,0,92102,1,4,YES,15,11/2/2019
6668ff629,Izzie,cat,6,Domestic Short Hair,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92104,0,3,YES,80,11/3/2019
66757255c,Prime,dog,12,German Shepherd Dog,Siberian Husky,Male,Black,White,,large,long,yes,no,healthy,1,400,92104,0,4,NO,,
6679c179c,PhoeBee,dog,5,Mixed Breed,,Female,Brown,Cream,White,medium,medium,no,no,healthy,1,0,92104,0,1,NO,,
668e0428c,Felix #1,cat,11,Domestic Long Hair,,Male,Black,White,,medium,short,no,no,healthy,1,50,92104,0,2,NO,,
6697a7f62,Wu Kong,cat,5,Oriental Short Hair,,Female,Brown,Cream,,medium,medium,no,no,healthy,1,0,92104,0,3,NO,,
669a5865f,Harry,dog,8,Mixed Breed,,Male,Brown,White,,medium,medium,yes,yes,healthy,1,0,92104,0,1,NO,,
66a287bdf,Brandy,dog,1,Mixed Breed,,Male,Black,Brown,,medium,short,unknown,no,healthy,1,0,92104,0,2,YES,65,11/9/2019
66ac9f1b7,April,dog,2,Mixed Breed,,Female,Black,Brown,,medium,short,no,no,healthy,1,0,92104,0,3,YES,14,11/10/2019
66ad04874,Ree Ree,cat,10,Domestic Short Hair,,Male,Black,White,,large,short,no,no,healthy,1,0,92107,0,1,YES,14,11/16/2019
66b206dbe,Little Baby,cat,1,Domestic Long Hair,Domestic Long Hair,Male,Black,White,,small,long,no,no,healthy,1,0,92104,0,7,YES,20,11/17/2019
66b978701,å°é»,dog,12,Mixed Breed,,Male,Brown,,,medium,short,no,no,healthy,1,250,92102,0,1,NO,,
66bd449fc,Mickey,dog,2,Mixed Breed,,Male,White,,,medium,short,no,no,healthy,1,20,92111,0,1,YES,65,11/23/2019
66bf65c82,Male Kitten For Adoption,cat,2,Domestic Short Hair,Domestic Short Hair,Male,Yellow,,,medium,short,yes,no,healthy,1,0,92111,0,3,YES,7,11/24/2019
66cff2ed9,MAISY,dog,3,Mixed Breed,Mixed Breed,Female,Black,White,,medium,short,yes,no,healthy,1,0,92118,0,1,YES,67,11/30/2019
66d4911f9,Larry Boy,dog,2,Mixed Breed,,Male,Cream,,,medium,medium,yes,no,healthy,1,0,92104,0,9,YES,41,12/1/2019
66dbc2985,Lone Rangers In Kulim,dog,3,Mixed Breed,,Male,Black,Brown,White,medium,medium,no,no,healthy,2,0,92101,0,3,YES,24,12/7/2019
66dda45c4,Ruffles,dog,17,Shih Tzu,,Male,Brown,White,,small,short,yes,no,healthy,1,0,92104,0,0,NO,,
66eb1d49b,Chiwee,dog,2,Terrier,Dachshund,Female,Brown,,,medium,medium,yes,no,healthy,1,250,92102,0,4,YES,15,12/8/2019
66f430d36,Dee & Deedee,dog,8,Mixed Breed,,Male,Black,Brown,Cream,medium,medium,yes,yes,healthy,2,0,92104,0,1,NO,,
66f6cd1cb,Salsa,cat,1,Domestic Short Hair,,Female,Black,White,,medium,short,no,no,healthy,1,0,92102,0,1,NO,,
66fcb54d7,Ruby,dog,3,Mixed Breed,,Female,Brown,,,large,medium,no,yes,healthy,1,0,92104,0,1,YES,52,12/14/2019
6704c5fd7,Jack,dog,3,Mixed Breed,Mixed Breed,Male,Brown,White,,medium,medium,no,no,healthy,1,0,92101,0,1,NO,,
6708ff204,"Cutie 1, 2, 3",dog,1,Mixed Breed,,Female,Black,Brown,White,medium,short,yes,yes,healthy,3,150,92102,0,29,NO,,
671ffc570,Lulu,cat,6,Domestic Long Hair,,Female,Golden,,,large,long,yes,no,healthy,1,100,92104,0,3,YES,1,12/15/2019
67221a8f8,Baby Wow Wow,dog,1,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,2,0,92102,0,7,NO,,
672bc370b,"HotDog-Mary (Female,Toilet Trained)",dog,2,Mixed Breed,German Shepherd Dog,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,13,YES,24,12/21/2019
672cc8af8,Happy,dog,5,Mixed Breed,,Female,Brown,,,medium,short,yes,yes,healthy,1,0,92104,0,2,YES,87,12/22/2019
672ddf4a9,TERRY,dog,0,Terrier,,Male,Brown,Golden,,small,medium,unknown,no,healthy,1,0,92104,0,2,YES,2,12/12/2019
672e9e752,Jack,dog,7,Jack Russell Terrier,Mixed Breed,Male,White,,,medium,medium,unknown,unknown,healthy,1,0,92102,0,3,NO,,
6730a4a60,Maximilus,dog,12,Corgi,,Male,Brown,,,medium,medium,yes,yes,healthy,1,0,92104,0,2,NO,,
6735cc397,Elsie,dog,2,Mixed Breed,,Female,Gray,White,,medium,short,no,no,healthy,1,20,92111,0,1,YES,20,12/13/2019
6740be5a3,Snoopy,dog,2,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,1,0,92118,0,1,YES,19,12/14/2019
67532bb27,TinTin,cat,3,Domestic Short Hair,Tabby,Male,Black,Gray,White,small,short,yes,no,healthy,1,0,92111,1,4,YES,19,12/15/2019
675a05fed,Haru ã¯ã Neko,cat,1,Domestic Short Hair,,Male,Black,White,,medium,short,no,no,healthy,1,0,92104,0,6,YES,1,12/16/2019
675bb16b8,Lucy,cat,1,Siamese,Domestic Short Hair,Female,White,,,medium,medium,no,no,healthy,1,0,92104,0,1,YES,14,12/17/2019
6764e8752,Mori,cat,8,Domestic Medium Hair,,Male,Gray,White,,medium,medium,yes,no,healthy,1,0,92104,0,2,NO,,
676b51817,Happy,dog,3,Mixed Breed,,Female,Black,Yellow,White,small,short,no,unknown,healthy,3,0,92104,1,4,YES,33,12/18/2019
6774f84e3,Leopard,cat,7,Domestic Long Hair,Domestic Short Hair,Female,Brown,,,large,long,no,no,healthy,1,15,92104,0,2,YES,2,12/19/2019
677968b60,Kiki,cat,18,Persian,Oriental Long Hair,Female,Cream,White,,medium,long,yes,no,healthy,1,500,92101,0,4,YES,3,12/20/2019
678140b71,Cindy,dog,10,Shih Tzu,Terrier,Female,Black,Brown,,medium,medium,yes,unknown,healthy,1,0,92104,0,3,YES,69,10/11/2019
67825bf81,Joey,dog,0,Staffordshire Bull Terrier,,Female,Brown,,,large,short,yes,yes,healthy,1,0,92104,0,2,YES,7,10/1/2019
67839e63d,Mandy,dog,1,Mixed Breed,,Female,Black,White,,medium,short,no,no,healthy,1,0,92104,0,2,YES,36,10/2/2019
6784b2fcd,,dog,1,Mixed Breed,,Female,Black,Brown,,medium,short,yes,unknown,healthy,1,0,92104,0,4,YES,9,10/3/2019
6786609aa,Liam,cat,2,Domestic Short Hair,,Male,Black,White,,small,short,no,no,healthy,1,0,92102,0,1,YES,59,10/4/2019
678d21531,Miu Miu,cat,4,Domestic Short Hair,,Female,Golden,White,,small,short,yes,yes,healthy,1,5,92104,0,1,YES,32,10/5/2019
67967b0b0,H3,dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,,medium,medium,no,no,healthy,1,0,92104,0,1,YES,43,10/6/2019
67994352b,Ginger Boy,dog,22,Mixed Breed,,Male,Brown,Golden,,medium,short,yes,unknown,healthy,1,0,92104,0,5,YES,52,10/7/2019
679d0c196,Lucky Boy,dog,1,Mixed Breed,,Male,Black,Brown,White,medium,short,no,no,healthy,1,0,92102,0,23,YES,13,10/8/2019
679dad3c6,Stormy,cat,2,Domestic Medium Hair,Domestic Short Hair,Male,Black,,,large,medium,no,no,healthy,1,15,92104,0,2,YES,22,10/9/2019
67a68df4a,Jojo,dog,12,Mixed Breed,Spitz,Female,Brown,White,,medium,medium,no,yes,healthy,1,0,92104,0,7,NO,,
67b1168ba,Scarlett,cat,1,Domestic Short Hair,,Female,Yellow,Cream,White,medium,short,no,no,healthy,1,0,92104,0,3,YES,8,10/10/2019
67c9d22df,Puppy X And Z,dog,2,Mixed Breed,Mixed Breed,Male,Brown,White,,medium,medium,no,no,healthy,2,0,92104,0,4,YES,6,10/11/2019
67d0b57eb,Fionn & Taeny,cat,3,Siamese,Domestic Medium Hair,Female,Brown,White,,medium,medium,no,no,healthy,2,150,92104,0,5,YES,5,10/12/2019
67d74124e,Darcy,cat,6,Domestic Short Hair,,Female,Black,Brown,,medium,short,yes,yes,healthy,1,100,92102,0,1,NO,,
67d786538,PoPi,dog,4,Husky,Mixed Breed,Female,Brown,White,,large,short,yes,no,healthy,1,50,92104,0,2,YES,5,10/13/2019
67d853896,,cat,12,Domestic Short Hair,Domestic Short Hair,Male,Golden,White,,medium,short,no,yes,healthy,2,0,92102,0,0,NO,,
67db5accd,BETTY (callico),cat,5,Domestic Short Hair,,Female,Black,Yellow,White,medium,short,no,no,healthy,1,0,92104,0,2,YES,38,10/14/2019
67dbd5ed9,Poppy,cat,22,Domestic Medium Hair,,Female,Black,,,medium,medium,yes,yes,healthy,1,0,92111,0,7,NO,,
67e41958c,AS-Puppy-06,dog,1,Mixed Breed,,Male,Brown,White,,medium,medium,no,no,healthy,1,0,92111,0,2,YES,16,10/15/2019
67e6db7dc,Wisely,dog,2,Mixed Breed,,Male,White,,,medium,short,no,no,healthy,1,20,92111,0,1,YES,4,10/16/2019
67e77a11c,Maria,dog,1,Mixed Breed,,Female,Black,Brown,,medium,short,yes,no,healthy,1,0,92104,0,5,YES,38,10/17/2019
67e7da152,$ To Be Named $,dog,2,Mixed Breed,Mixed Breed,Female,Brown,,,small,short,unknown,unknown,healthy,1,0,92104,0,2,NO,,
67ef0c9a6,Blessing Fr Above,cat,4,Domestic Short Hair,,Female,Golden,Gray,White,medium,short,no,yes,healthy,1,9,92104,1,7,YES,9,10/18/2019
67efce2e0,Mimi,cat,4,Domestic Short Hair,,Female,Black,Brown,Gray,medium,short,no,no,healthy,1,0,92104,0,2,YES,1,10/19/2019
67f174628,Tin Tin,cat,6,Domestic Medium Hair,,Male,Brown,,,medium,medium,yes,unknown,healthy,1,0,92102,0,2,NO,,
67f351876,,cat,4,Domestic Short Hair,,Male,Black,Gray,White,medium,short,unknown,unknown,healthy,1,0,92104,0,4,YES,85,10/20/2019
68046ca33,Ratu,cat,2,Persian,Domestic Long Hair,Female,Black,Yellow,White,medium,long,no,no,healthy,1,550,92104,0,5,YES,11,10/21/2019
68071559c,Shadow,cat,5,Domestic Short Hair,,Female,Black,,,medium,medium,yes,yes,healthy,1,0,92107,1,4,YES,11,10/22/2019
6808adf0a,Luara,dog,3,Mixed Breed,,Female,Brown,White,,medium,short,no,no,healthy,1,0,92102,0,1,NO,,
680e24130,Cindy And Winnie,cat,3,Domestic Short Hair,,Female,White,,,medium,short,yes,no,healthy,2,0,92107,0,2,NO,,
6819ce556,"Michelle, Dolphine, Sarah",dog,3,Mixed Breed,,Female,Brown,,,small,short,unknown,unknown,healthy,3,0,92101,0,1,NO,,
681a6f552,Zeus,dog,2,Mixed Breed,,Male,Black,White,,medium,short,yes,yes,healthy,1,0,92118,0,3,YES,78,10/23/2019
